date,week,econ_index,spend_TV,spend_Social,spend_Search,spend_Display,spend_Email,adstock_TV,adstock_Social,adstock_Search,adstock_Display,adstock_Email,saturated_TV,saturated_Social,saturated_Search,saturated_Display,saturated_Email,promo_Caribbean,promo_discount_Caribbean,promo_Mediterranean,promo_discount_Mediterranean,promo_Fjords,promo_discount_Fjords,bookings_Caribbean,bookings_Mediterranean,bookings_Fjords
2020-07-20,81,0.9421634179780137,410.60514578340883,109.48780043280223,125.95311463863943,58.01318749407211,12.444469941014933,1203.196254219973,200.19215493265256,230.35071689784252,95.251856442273,15.79612835559786,0.7504984190506246,0.6668800354811578,0.6574860726344957,0.5435141080725068,0.44128035855385,0,0.0,0,0.0,0,0.0,216,170,99
2020-07-27,82,0.9354642266713397,325.5314518716981,65.34079015090256,121.95342628952574,45.13621787867019,11.345221289998284,1167.7688298256792,165.43686761722884,214.09371304866275,87.99955327769304,14.504446961117855,0.7448603439548698,0.6232625825580334,0.6408193410615863,0.5238082575864659,0.42036456858626164,0,0.0,0,0.0,0,0.0,207,172,89
2020-08-03,83,0.9313363707357111,324.05012404493186,108.63897578878633,120.1668558562139,40.994001365717864,10.762818518835147,1141.4883049229072,191.35740959740076,205.80434107567902,80.59380034067973,13.663707911058719,0.7405105191375391,0.6567789364335009,0.6316807823867333,0.5018487648322042,0.4058883812549393,0,0.0,0,0.0,1,0.18778536287662617,226,190,110
2020-08-10,84,0.9375324473193646,402.4906048420099,84.81314798216064,157.8155090613195,86.40447634236548,13.910144746091031,1201.532418288045,180.49185278086102,240.1372454915911,122.67168649567137,16.642886328302776,0.750239211250198,0.6434834059935186,0.6667936973966724,0.6052729348472233,0.45419146786610787,0,0.0,0,0.0,0,0.0,220,195,83
2020-08-17,85,0.9379193099089012,393.0037340470441,62.6453845270717,134.68519615295273,60.27688589475969,11.0343734600265,1234.0764268486755,152.8913109175022,230.74009434958919,115.4791448178118,14.362950725687057,0.7552134077526582,0.6045732072122405,0.6578663177287232,0.5907491815837405,0.4179778052340085,0,0.0,0,0.0,0,0.0,231,184,100
2020-08-24,86,0.9373062733808214,381.82972374571125,89.85918736269048,116.7950857576926,196.48153283796847,11.705554506083692,1245.683222539784,166.30484282144158,209.0911234975283,248.4471480059838,14.578144651221104,0.7569398566373668,0.6244904938996908,0.6353593535897929,0.7564296097996792,0.42159996721241916,0,0.0,0,0.0,0,0.0,222,193,72
2020-08-31,87,0.9383542401895031,376.01411010821,92.38159938975647,183.724186520946,53.94092362070266,10.739265653102834,1247.992365886059,175.53402080047726,267.3606359199573,165.74214022339538,13.654894583347055,0.7572804290358857,0.6370684109734198,0.6902111653265761,0.6744555088220732,0.40573279911872606,0,0.0,0,0.0,1,0.114814997861154,256,182,108
2020-09-07,88,0.9348283090503654,979.8245646096742,90.78615506898956,105.5724091723914,45.116865388801756,9.308924648022462,1853.4192207299154,178.5531654692282,212.51666354037434,119.70082848932968,12.039903564691873,0.8224919729448148,0.6410021051760512,0.6391158303997913,0.5994007606018794,0.3757783958488535,0,0.0,0,0.0,1,0.07472900526822789,180,128,84
2020-09-14,89,0.9280066021692244,259.0327795634235,74.5514698311399,128.69362419605548,45.7407568500714,10.127035702062091,1556.4262340743642,163.82805256575398,213.7002896122052,99.60612967026975,12.535016415000467,0.7955455753795643,0.6209652498000494,0.6403958769725594,0.5545809035200071,0.3852777037241979,0,0.0,0,0.0,0,0.0,175,126,73
2020-09-21,90,0.93231422285606,290.7631312767318,63.633997243149935,136.00454212758578,45.63973348711639,8.499199971632484,1380.2614951287867,145.54802352602692,221.48465797246786,90.46249183873778,11.006203254632577,0.7753139069207002,0.5927476891729064,0.6485932905083104,0.5306885453975282,0.3549677838413886,0,0.0,0,0.0,0,0.0,193,138,96
2020-09-28,91,0.9276411597034878,235.20494124298068,95.12027639993337,85.62896909293806,43.42848301752911,33.267378115662844,1201.3879878331313,167.89428816294685,174.2228322819252,84.13660434496111,35.46861876658936,0.7502166851262275,0.6267184317898747,0.5921458607773321,0.5126011024825009,0.6394357666600726,0,0.0,0,0.0,0,0.0,181,148,85
2020-10-05,92,0.9248260263864825,330.3841435563554,59.56168039143425,134.74925759338683,43.9870853242788,10.084660961633139,1171.3557350395472,143.5088244729077,204.4383905061569,81.84855727951131,17.17838471495101,0.7454427466165496,0.5893372644032217,0.6301300847511054,0.505710762303302,0.46205301404724164,0,0.0,0,0.0,0,0.0,159,124,81
2020-10-12,93,0.9221424336306547,284.79015645401,72.74941853374705,133.5132273410585,43.62506988864338,10.162852825795055,1104.739170981693,144.5038307702009,215.28858354352127,80.45692066442348,13.598529768785257,0.734173199107298,0.5910084529759949,0.6420993559286408,0.5014238110220844,0.4047358578594407,0,0.0,0,0.0,0,0.0,178,119,77
2020-10-19,94,0.9238027823693681,273.53420372331186,60.76958096019995,106.0398035863466,36.386490176851275,9.299710794551462,1046.8516234104968,133.0214963453004,192.1552370037551,72.59210447584184,12.019416748308513,0.7235376499373681,0.5708550431252227,0.6155758873314803,0.47572647828141407,0.3753790033962271,0,0.0,0,0.0,0,0.0,162,113,89
2020-10-26,95,0.9220236949465123,513.8622119945611,99.8692924069737,144.93384008271872,23.39553819274396,11.821012756846642,1246.6583483819088,166.38004057962388,221.79593488422077,56.06198520687279,14.224896106508345,0.7570837931298495,0.6245964983622377,0.6489133200468036,0.41203268585001485,0.41563007414953934,0,0.0,1,0.13249769264140837,0,0.0,189,158,79
2020-11-02,96,0.9212577993651284,297.46361095485724,79.61414277726466,138.54994819068094,44.833233459826786,26.766580339836516,1170.1244548221935,162.80416306707662,227.26832214436925,70.06112680291955,29.611559561138186,0.7452431246634539,0.619488523952809,0.6544458784521308,0.4668839178779008,0.5968681457120241,0,0.0,0,0.0,0,0.0,172,144,85
2020-11-09,97,0.9157990248519507,308.3120542337185,59.86470351230527,120.11577454875078,37.64887138351129,9.968587327651699,1127.399172609254,141.26678504584356,211.02310340649848,69.17637844482509,15.890899239879337,0.7381169198116819,0.585521065483594,0.637487538588389,0.4637220662278707,0.44275567278689226,0,0.0,0,0.0,0,0.0,155,149,91
2020-11-16,98,0.9116645038371742,288.4710354620489,76.70533519341441,117.51843655179239,51.60987424585021,7.786252053140743,1077.6504562885266,147.3387277163362,201.92767791439178,82.7392445460215,10.96443190111661,0.7292999854615848,0.5956961494736628,0.6272454708541375,0.5084160540183866,0.35409762840574577,0,0.0,0,0.0,0,0.0,177,137,99
2020-11-23,99,0.9187869785675723,291.49072907560526,243.956518577766,125.00300436988917,35.030924026689185,7.7611671222045855,1045.8460484775737,317.6258824359341,205.7740755356459,72.26358407239886,9.954053502427907,0.7233453724750389,0.7605512392653477,0.6316465642556333,0.474595317801259,0.33231073389186166,0,0.0,0,0.0,0,0.0,146,98,84
2020-11-30,100,0.9092797374713404,241.54895907373702,72.49657184713213,122.32440063137471,32.49544940691139,7.4713723005023684,973.6411930080386,231.30951306509917,204.63403084563308,65.01406223949087,9.46218300098795,0.708803141580176,0.6981674354145365,0.6303529864462629,0.4483293636179923,0.32116367618348773,1,0.11337347429249252,0,0.0,1,0.12081727461001296,175,110,91
2020-12-07,101,0.9125188032936511,244.99559976520723,53.711138969329134,118.94069247136756,35.117479375898895,6.98823132934802,926.5444348708342,169.36589550187873,200.7943048096208,64.37380738366979,8.88066792954561,0.6984646804997918,0.6287577541556201,0.625928521171174,0.4458828685773868,0.3074952404566958,0,0.0,0,0.0,0,0.0,129,113,76
2020-12-14,102,0.9086858926927889,225.11664781169554,84.86523505877369,101.25572465071393,34.05643026686039,9.73269892954393,873.6977522212794,169.54818280971307,181.57344657456224,63.0246435895118,11.508832515453053,0.6859537521343541,0.62900881409171,0.6020869829123675,0.4406558339022736,0.36525734521609815,0,0.0,0,0.0,0,0.0,139,107,94
2020-12-21,103,0.9109970931702771,323.0005688297706,87.47400305771752,110.6926343897212,35.304986817959715,8.551045783943152,934.5889953846662,172.24809446257404,183.3220130195461,63.66607643324002,10.852812287033764,0.7002822581459179,0.6326879708840459,0.6043808400009952,0.4431531647126517,0.351760876320334,0,0.0,0,0.0,0,0.0,134,112,81
2020-12-28,104,0.9133847581905589,242.50272893499036,63.61894752452715,86.79528267052002,25.05711613609334,9.85156149229331,896.7150257042567,149.74299475581418,160.12408787833846,53.70685053105135,12.022123949700063,0.6915282139321578,0.5995883684434279,0.5716184177202299,0.4016761319090286,0.3754318098507226,0,0.0,0,0.0,0,0.0,154,121,77
2021-01-04,105,0.9154687093084429,213.72505578879785,87.04386454434896,383.4063778706616,37.70866814463338,9.970157719678081,841.4255737817775,161.91536192225607,447.45601302199697,61.87675088360649,12.374582509618094,0.6777897858334974,0.6181972708050517,0.7885298644366495,0.4361303067503232,0.3822314158319032,1,0.17558104728184265,0,0.0,0,0.0,167,121,103
2021-01-11,106,0.9055371741858184,263.70658345341883,60.65179494945038,104.3365390625243,40.24084603056534,6.429444356188708,852.7044851006631,141.6094759105784,283.3189442713231,68.08538392818826,8.904360858112327,0.6806908534634508,0.5861089486531116,0.7024687243074977,0.45977112745445037,0.30806288718241004,0,0.0,0,0.0,0,0.0,131,111,78
2021-01-18,107,0.9043443311441379,295.88147796907526,67.1837506293321,120.32722832009843,74.73133962611557,7.471677264502903,892.7746175395393,137.98848858462128,233.65480602862766,105.36976239380029,9.252549436125369,0.6905879845001164,0.5798116093987331,0.6606860759294015,0.5684301529715097,0.31629890776969183,0,0.0,0,0.0,0,0.0,116,107,83
2021-01-25,108,0.9064836823087988,299.48272502990557,66.75338857075926,102.39139108577584,33.329283172091614,5.870555640531077,924.4249573075831,135.7476328630699,195.8533134972269,80.74567624930174,7.72106552775615,0.6979821334587669,0.5758175860112099,0.6200768050481333,0.5023194286362803,0.2785270111650403,1,0.05420900748167026,1,0.11769147754764589,0,0.0,161,110,90
2021-02-01,109,0.9130891098721482,256.79277862774234,77.01957969173687,116.36525630500617,29.37085937483926,9.458186315343008,903.8902487430505,144.89339612327183,194.70658170389694,65.70641368702505,11.002399420894239,0.6932257140617473,0.5916590582554416,0.6186924361407021,0.45095073047478423,0.35488864173135937,0,0.0,0,0.0,0,0.0,130,105,76
2021-02-08,110,0.9133447582257744,309.7609052079175,47.87457738204091,93.86628959126443,32.82082713805856,9.451455201504551,942.4840793280529,120.32127544367683,171.74892227282322,62.38871329721984,11.651935085683398,0.7020448836903824,0.5461173697427868,0.5886874266230043,0.4381577152606939,0.36812710041711566,0,0.0,0,0.0,0,0.0,132,117,99
2021-02-15,111,0.9144700198810956,261.27026887311865,69.90474836867747,112.48358109235473,75.31958777882708,6.520095475109592,921.0091244027557,130.0653860905159,181.18315000148402,103.39450876257601,8.850482492246272,0.6972011830873273,0.5653409593711918,0.6015713362470353,0.563781922698849,0.3067706924702174,0,0.0,0,0.0,0,0.0,158,125,90
2021-02-22,112,0.9165785310157832,171.2402735807292,81.18551652558496,108.25931208086666,45.62143755190764,6.450719605131454,815.9466606626581,146.2182095708429,180.73257208146026,92.14896649506684,8.220816103580708,0.6710382018056525,0.593856197011994,0.6009743834216426,0.5352862022422161,0.29130327320823424,0,0.0,0,0.0,0,0.0,157,132,65
2021-03-01,113,0.9137283666374251,295.163948298184,68.8168116601617,117.02757834478538,45.03745412116862,10.090691346804052,866.3266107620447,141.92591644558314,189.32060717736948,86.5044890439487,11.734854567520193,0.6841257250692302,0.5866503206055098,0.6120530051488291,0.5195324735125665,0.3697781107694287,0,0.0,0,0.0,0,0.0,172,122,93
2021-03-08,114,0.909221199068494,311.6443239946472,83.98680863143142,98.82770644529703,39.19603101133835,9.025948113063793,918.0729515280784,154.949766854223,174.55594931624483,78.12305108111526,11.372919026567832,0.6965266607312828,0.6077658699834045,0.5926071081621098,0.4940649105046617,0.36250751856838037,0,0.0,0,0.0,0,0.0,142,112,68
2021-03-15,115,0.9071981979415642,246.18552960686927,104.68883949710245,99.0233281715467,39.40525675899205,9.374397045284306,888.8365956765241,182.16372292421394,168.84570789804462,74.56062974549391,11.648980850597873,0.6896425804932736,0.645595830095923,0.5845532866898024,0.4824037652296617,0.3680681190205787,0,0.0,0,0.0,0,0.0,162,130,93
2021-03-22,116,0.9011726426920648,380.4655131969617,98.84890996830414,132.64567650853195,46.92952764122233,13.035671983791996,1002.6511301705286,189.9307714304111,200.1839596677498,80.4818110266946,15.365468153911571,0.7148257386344032,0.6550900771703637,0.6252154538768205,0.5015011390500026,0.4344765941466007,0,0.0,0,0.0,0,0.0,150,127,74
2021-03-29,117,0.9060998186845531,275.11336945326764,96.66604349930097,148.44455045602487,57.95031353444651,11.268779729723441,976.9691605726376,191.6314292145065,228.5181343231248,94.16712849645907,14.341873360505755,0.709506929092259,0.6571014301533117,0.6556850614586863,0.5406710744408555,0.4176205884271696,0,0.0,0,0.0,0,0.0,163,139,84
2021-04-05,118,0.9061754590072059,394.10282831334933,83.77583443961002,274.31304564635565,60.723174177315926,13.40666657469715,1077.9812407141956,179.5915490468633,365.7202993756056,103.09838200072251,16.275041246798303,0.7293605703637277,0.6423353984020502,0.7529442352846685,0.5630764230364181,0.44865672615147656,0,0.0,1,0.06978302655459595,0,0.0,213,188,85
2021-04-12,119,0.9142089731950991,302.7716297194205,91.37353128299551,163.013216151011,50.770864736861625,13.051442241563896,1057.3584982193574,181.16930580642716,309.3013359012532,97.16513663718675,16.306450490923556,0.7255308144916083,0.6443424017668357,0.7204760619994853,0.5484438895908141,0.4491337013239588,0,0.0,0,0.0,0,0.0,216,180,90
2021-04-19,120,0.9152926175564161,356.936349589753,92.48008076760183,86.19561766326188,49.84490984944098,11.574988894760807,1097.0872983433032,183.06473367081543,209.91615202376317,93.56922133617502,14.836278992945518,0.7328145122581393,0.6467239182246806,0.6362712184174704,0.5390887889906865,0.4258858701857889,0,0.0,0,0.0,0,0.0,219,185,83
2021-04-26,121,0.9199594758995305,755.5644432872989,247.06061273875068,151.73102988760778,39.73306869573632,11.57003597964219,1523.5255521276113,338.5929795741584,235.69749069711304,81.83921829701508,14.537291778231294,0.7920485124008049,0.7719981744872144,0.662634673736893,0.5056822391888958,0.42091579940828155,0,0.0,0,0.0,0,0.0,225,145,90
2021-05-03,122,0.9199932727349417,395.3146264638135,67.97834674103471,470.9674902897771,49.15603540637083,12.850027668342808,1461.7825129531413,237.2748365281139,565.2464865686223,85.98368364002762,15.757486023989067,0.7851521339270053,0.7035058973583865,0.8248805322579602,0.5180249151868583,0.44067656248030546,0,0.0,0,0.0,0,0.0,247,188,100
2021-05-10,123,0.916110372379176,816.2051947619876,88.61934090726918,184.5320876692105,45.90182016819577,13.103435209445879,1839.4529538291865,207.2567591713261,410.6306822966595,84.5944778062082,16.25493241424369,0.8213849505898083,0.6745392997384312,0.7738540118324488,0.5139569621880562,0.4483509230831587,0,0.0,0,0.0,0,0.0,226,198,90
2021-05-17,124,0.9145113511187933,341.74752194679024,243.09431424337848,115.47746847860516,55.583112364313514,10.767368817922055,1629.3645896272205,346.72269382904153,279.729741397269,93.65062737710721,14.018355300770793,0.8028939688587564,0.7761474816896822,0.6997971690058991,0.5393048605216465,0.4120821002905206,0,0.0,0,0.0,0,0.0,217,185,93
2021-05-24,125,0.9186981665853919,389.6312266236085,97.88456798143672,121.6137138503349,31.02852647165458,14.067917787014867,1530.1864393626627,271.24591489595747,233.5056104092425,73.17130879135283,16.871588847169026,0.7927661329275125,0.7306367666617282,0.6605428698540888,0.47770897414623165,0.45757694134367133,0,0.0,0,0.0,0,0.0,229,158,84
2021-05-31,126,0.9132645236757135,256.28315045514137,95.49533429715622,159.06597986700677,53.81839331498848,24.866731064775088,1327.413658009005,231.11829174513497,252.46822403070377,86.74548227109725,28.241048834208893,0.7684399459588418,0.6979931266468027,0.6778248659673368,0.5202268816498739,0.5854153157255254,0,0.0,0,0.0,1,0.08585519266054414,226,172,92
2021-06-07,127,0.9134923586711007,277.98662996412077,114.7212335683326,144.86601156927833,35.30337456710919,9.47782759270514,1207.1761905704243,230.28037944090008,245.85330118155986,74.33884158910294,15.126037359546919,0.7511162731585572,0.6972269434554955,0.6719996796189949,0.48165996857107174,0.4306217978623144,0,0.0,0,0.0,0,0.0,201,178,81
2021-06-14,128,0.9223397588247819,266.62688688085143,119.44698438745223,150.71741056493283,63.01426199365818,12.426894759800314,1111.6502202801485,234.58717410790229,249.05873103755678,96.46674070875451,15.452102231709699,0.7353885213433373,0.7011242278888113,0.6748484999592427,0.5466567825829901,0.43585856011350305,0,0.0,0,0.0,0,0.0,213,167,101
2021-06-21,129,0.9220354189608462,350.9260312416321,79.42955046227304,141.76786989662097,45.102632580004126,13.046506104580729,1129.081185437736,196.7231375162242,241.3913623116437,88.51266589894365,16.13692655092267,0.7384049952288894,0.6629854994218906,0.667950005134548,0.5252582375738114,0.4465495018837083,0,0.0,0,0.0,0,0.0,222,155,92
2021-06-28,130,0.9193555021585492,371.63660533248753,95.6733075692295,134.62283744429962,57.85210315277435,14.31347291453881,1161.9934351389027,194.03487632734158,231.1793823689571,97.682802807299,17.540858224723344,0.7439169774971369,0.6599042900996801,0.6582942905403106,0.5497594661045402,0.467247128974037,0,0.0,0,0.0,0,0.0,233,185,99
2021-07-05,131,0.9202760478769986,296.0866036163179,68.83426245315833,159.44803262958663,40.262398223292436,11.930710259811555,1109.4820082135498,165.85170061682913,251.91978557716948,84.21965948657699,15.438881904756224,0.735008434798508,0.6238504407984602,0.677349781717646,0.5128476075878172,0.4356481095043855,1,0.170274554550833,0,0.0,0,0.0,276,180,99
2021-07-12,132,0.9272194162062293,442.33669761157705,119.20603044257955,135.99295945388934,58.38410080381294,10.955240315997212,1218.9741033610617,202.13188075099413,236.76087368475714,96.28294757277258,14.043016696948458,0.7529299578235487,0.6690187088120757,0.6636402451855329,0.5461841255690677,0.4125079989813959,0,0.0,0,0.0,0,0.0,212,182,82
2021-07-19,133,0.9282491811680725,359.8385751970283,88.98123147856649,166.26573395117757,58.642660534214016,11.411986242393722,1213.1204475497714,190.04717185406355,260.9700834250804,101.96998694196168,14.220589581783413,0.7520333955176287,0.6552284948659498,0.6850146370519443,0.5603670619291985,0.4155565335248763,0,0.0,1,0.2303772089167186,0,0.0,231,206,90
2021-07-26,134,0.9347462298817748,382.71469589725257,93.39779164806347,162.62519500595948,43.11366382107008,10.764281525082202,1231.8990091820924,188.42137757509525,267.0132283759917,89.00015794495283,13.608399441438884,0.7548867927798547,0.6532850621519435,0.6899330792811624,0.5266276613418444,0.4049106672024327,0,0.0,0,0.0,0,0.0,242,154,83
2021-08-02,135,0.9346561546702065,341.19757022899825,92.74862434606706,124.02555210308479,55.17449030015691,12.011566335629908,1203.526876656463,186.95931313361467,230.83084345348146,95.22456137538569,14.733246223917686,0.7505498624169956,0.6515185413988018,0.657954817145627,0.5434430003872857,0.4241828169165545,0,0.0,0,0.0,0,0.0,255,165,77
2021-08-09,136,0.933460068861718,304.009529733264,96.9239253577783,144.324625868052,37.654040509124926,9.054369671321084,1146.478343392788,190.40358192458564,236.6569632494446,80.50509312804849,12.00101891610462,0.741347816664249,0.6556516302682216,0.6635422482524967,0.5015734489111991,0.37501990007152763,0,0.0,0,0.0,0,0.0,246,182,78
2021-08-16,137,0.9316678899053729,373.79817899503917,117.95357041913987,150.00343194683097,112.77602904559254,13.444222594411311,1176.3330193699908,213.15536138143267,244.66621724660882,149.00332095321437,15.844426377632235,0.7462465132146587,0.6806696856190912,0.6709319527702536,0.6506600879541652,0.44203319675718206,1,0.23983147694208046,0,0.0,0,0.0,308,179,88
2021-08-23,138,0.9442068219060982,341.12647292780014,99.55288087897557,146.39907919186487,41.36686997187364,13.94518771982494,1164.5595864867937,206.1305615696919,244.2655660905084,108.41836440082011,17.114072995351385,0.7443369984404385,0.6733419901389539,0.6705700149264622,0.5754129367675809,0.4611208529307726,0,0.0,0,0.0,0,0.0,225,189,78
2021-08-30,139,0.9374194750639512,320.9496682646146,105.19016366840661,130.22943529705688,38.176439259020455,22.215720870769772,1136.14137880537,208.25544445325255,227.93566173326025,86.96470323938951,25.63853546984005,0.7396073007869413,0.6755937265686636,0.6551086502538614,0.5208568131594966,0.5617738432203444,0,0.0,0,0.0,0,0.0,222,202,77
2021-09-06,140,0.9448566406373015,519.4464544224911,99.73729168351858,160.46739562587078,41.03240794740056,15.552080754260354,1314.7454195862501,203.86501391014485,251.6416603191749,80.16652440512584,20.679787848228365,0.7667292208912763,0.670906503143627,0.677108320157269,0.500519847720191,0.5083553514433824,0,0.0,0,0.0,0,0.0,218,192,105
2021-09-13,141,0.948390180741741,258.39240935662275,102.91153383559438,99.95886308693164,28.455712597168333,8.932094952021927,1178.7142030669977,204.8440407906668,200.6155272146016,64.53064857947496,13.0680525216676,0.7466292510557563,0.6719634087626173,0.6257199361412122,0.44648418320762356,0.3951866386175858,0,0.0,0,0.0,0,0.0,174,124,85
2021-09-20,142,0.9542917950723085,290.52677170650963,75.65971171561847,119.39717619909327,48.508654659106014,10.69840337790624,1115.626713853408,178.08173211095186,199.64338708493392,77.54744651986974,13.31201388223976,0.7360827726617333,0.6403934942403876,0.6245816279999741,0.4922164607097553,0.39961600428297844,0,0.0,1,0.08561803694592554,0,0.0,177,143,93
2021-09-27,143,0.9555574117159559,318.75513105546503,54.64935034141734,115.97978177438564,50.76176469902821,10.228523327034273,1099.6938307528505,143.69021639689328,195.83713660835923,85.6581156329696,12.890926103482226,0.7332788921328036,0.5896429430833938,0.6200573457300526,0.5170776892256388,0.3919295571953335,0,0.0,0,0.0,0,0.0,196,136,84
2021-10-04,144,0.9532898519374939,254.05594742260422,84.63935535222924,173.49008083221165,43.39732675453541,33.76488242772568,1023.8416289495995,156.48446355067588,251.82493547555535,81.94347878937174,36.34306764842213,0.7190698797765246,0.610112836404837,0.6772674757637682,0.5060004848725631,0.6450317521793634,1,0.07197252429622991,0,0.0,0,0.0,156,123,73
2021-10-11,145,0.9500610618484672,320.8986243045922,60.70578823003153,87.90027958237584,43.58878397637543,7.814490602764559,1037.5877645693117,138.94802000536947,188.630253772598,80.46334943159272,15.083104132448986,0.7217561182291807,0.5814989385651621,0.611185233679595,0.5014437858652273,0.42992501676892253,0,0.0,0,0.0,0,0.0,158,153,84
2021-10-18,146,0.947779343008096,264.6228143424945,231.06298268735125,137.45424430065304,50.31059727927277,10.044037793645431,990.9342495410127,300.53699269003596,212.90634580969225,86.51910452348949,13.060658620135229,0.7124235023100524,0.7503351704710403,0.639538262005379,0.5195746444293721,0.3950513742088846,0,0.0,0,0.0,0,0.0,165,142,85
2021-10-25,147,0.9509172097238355,241.74709360707539,69.00029068640109,147.70992649921567,28.955795190883165,9.374826364420882,935.4010682857843,219.26878703141907,232.87246482309257,67.88939222645344,11.986958088447928,0.7004645199861429,0.6867842894076612,0.6599337948905698,0.45905518444824506,0.3747451713070838,0,0.0,0,0.0,0,0.0,156,143,84
2021-11-01,148,0.9405415951931889,304.54483645917674,84.59394590972911,97.86534690163309,43.790738533486824,11.162357644298643,959.3255842592257,194.22833942543866,191.0143328308701,74.34096503539087,13.559749261988228,0.7057364294235785,0.6601279122355197,0.614165691633073,0.48166709997144475,0.4040479908277148,0,0.0,0,0.0,0,0.0,154,158,76
2021-11-08,149,0.931405774249217,308.95298796967836,77.78856825478476,114.27570757447162,33.49569412619587,12.686088734296666,980.4808969511363,174.9027379675041,190.68144070681967,66.94912839212176,15.398038586694312,0.7102458999009542,0.6362349799083453,0.6137522739466107,0.4555939128367844,0.4349969433753385,0,0.0,0,0.0,0,0.0,155,123,79
2021-11-15,150,0.9272707121285245,337.4498838688611,68.06120964981147,120.36191716507614,35.272778002439985,10.213976589950041,1023.7865117346564,155.51257863356352,196.634493447804,65.39988577889478,13.293584307288905,0.7190590044903123,0.6086298352324474,0.6210141267512235,0.4497932404042354,0.3992836633206406,0,0.0,0,0.0,0,0.0,157,137,83
2021-11-22,151,0.9354203057971995,341.9420208391505,56.26930328815527,106.18535365635819,38.444528504450105,40.043455013048835,1058.59257905341,134.02559260493703,184.8391510354798,67.87447710495276,42.70217187450662,0.725763036406239,0.5726963069000242,0.6063497762922408,0.4590006229187163,0.6810317824392367,0,0.0,0,0.0,0,0.0,184,134,75
2021-11-29,152,0.9250989113176826,228.6595041726014,53.372481446076534,92.34282580653294,43.0239173494552,7.4936169599947124,969.6743095099883,120.38527774854505,166.27848622072486,73.56743204668395,16.034051334896034,0.7079597702733411,0.5462491822430268,0.5808277402044166,0.47905621046212266,0.44496943143799006,0,0.0,0,0.0,0,0.0,120,96,85
2021-12-06,153,0.9309316392461506,263.61569110785064,203.8787889308717,186.62589763520236,39.032809509142936,6.378795582635965,942.3877077648424,264.07142780514425,253.13729212349233,72.13815393015071,9.585605849615172,0.7020234931486191,0.7253286241030666,0.6784025544134431,0.4741621484592918,0.32399559090792984,0,0.0,0,0.0,0,0.0,152,111,78
2021-12-13,154,0.9287623964663947,189.8598387423721,59.351068036392064,90.92796905767156,30.191585466001467,8.377953417503255,849.5312341777617,191.3867819389642,192.1828859070685,62.65375473456929,10.295074587426289,0.6798799509295861,0.6568135337691925,0.6156099343776266,0.43920158183811475,0.3398266790106921,0,0.0,0,0.0,1,0.13431688497894573,147,119,100
2021-12-20,155,0.9321874533710954,275.7950475666352,82.69549532949503,380.15070362247593,34.895615652421064,9.03964337236612,870.4669114910685,178.38888629897713,457.0238579853033,63.089805282977245,11.098658289851379,0.6851551218043571,0.6407902580830598,0.7920363285861634,0.44091055374776417,0.35688543815645174,0,0.0,0,0.0,0,0.0,156,105,94
2021-12-27,156,0.927636709474484,265.5995438832539,69.16180076101581,110.15924306044734,97.59100474944267,9.643762628347377,874.9263819270018,158.35624391050436,292.96878625456867,125.98141712678243,11.863494286317653,0.6862563943532053,0.6129375528673485,0.7094211378822521,0.6116154499958621,0.37232245088109805,0,0.0,0,0.0,0,0.0,151,100,78
